state,region,keyword,volume,Apr-19,Aug-19,Dec-19,Feb-20,Jan-20,Jul-19,Jun-19,Mar-20,May-19,Nov-19,Oct-19,Sep-19
Delaware,South,blueberry bush,70,140,70,20,40,40,90,140,90,170,20,40,70
Delaware,South,blueberries nutrition,70,50,90,40,50,70,90,70,40,90,40,50,70
Delaware,South,benefits of blueberries,70,70,110,70,90,90,90,70,90,70,50,50,90
Delaware,South,blueberry recipes,90,30,110,40,30,70,260,260,70,50,30,40,70
Delaware,South,blueberry plant,40,90,30,10,20,20,40,50,70,70,20,30,40
Delaware,South,blueberry picking,30,10,20,0,0,10,90,140,10,10,10,10,10
Delaware,South,blueberry nutrition facts,30,30,20,20,40,50,30,40,20,30,30,30,20
Delaware,South,health benefits of blueberries,30,20,40,20,30,40,40,30,40,30,10,20,20
Delaware,South,blueberry farm,10,10,10,10,10,40,40,30,10,30,10,10,10
Delaware,South,how to grow blueberries,30,50,10,10,30,20,20,40,50,40,10,10,20
Delaware,South,blue berries,20,20,20,20,20,10,30,30,20,20,20,30,20
Delaware,South,blueberry tree,20,50,40,0,10,10,10,30,10,30,10,10,10
Delaware,South,wild blueberries,20,20,20,10,20,10,20,20,10,20,10,20,20
Delaware,South,are blueberries good for you,30,20,30,10,40,30,30,40,30,30,10,20,20
Delaware,South,how many calories in blueberries,30,20,20,10,40,40,30,40,20,30,10,20,10
Delaware,South,what are blueberries good for,20,20,20,20,20,20,20,10,10,10,10,10,20
Delaware,South,blueberry blueberry,10,10,20,10,10,10,30,30,10,10,20,10,20
Delaware,South,u pick blueberries,10,10,10,0,0,0,50,30,0,10,0,0,0
Delaware,South,1 cup blueberries calories,10,10,10,10,20,20,10,20,10,20,10,10,10
Delaware,South,blueberry season,10,20,20,10,10,10,10,20,10,10,10,10,10
Delaware,South,calories in a cup of blueberries,10,10,10,10,10,10,10,10,10,10,10,10,10
Delaware,South,highbush blueberry,20,30,10,10,10,10,10,20,30,20,10,20,20
Delaware,South,maine blueberry,10,10,10,10,10,10,10,10,10,10,10,10,10
Delaware,South,nutritional value of blueberries,10,10,10,10,10,10,10,10,10,10,10,10,10
Delaware,South,japanese blueberry,10,0,0,0,0,0,0,0,10,10,0,0,0
Florida,South,calories in blueberries,2400,2400,2900,1300,2900,2900,3600,2900,1900,2900,1300,1600,1600
Florida,South,blueberry bush,1000,1600,720,720,1000,880,1000,1000,1600,1600,590,880,720
Florida,South,blueberries nutrition,1300,1300,1900,880,1600,1600,1600,1600,1000,1600,880,1000,1000
Florida,South,benefits of blueberries,1600,1900,1900,1300,1900,1900,1900,1900,1600,1900,1300,1300,1300
Florida,South,blueberry recipes,1300,2900,1300,390,880,720,1900,1900,1000,2400,390,390,720
Florida,South,blueberry plant,880,1300,590,480,1000,720,720,880,1300,1300,480,590,590
Florida,South,blueberry picking,2900,18100,720,210,880,480,1600,2900,1900,9900,260,320,320
Florida,South,blueberry nutrition facts,720,880,880,590,1000,1000,880,880,720,880,590,590,590
Florida,South,health benefits of blueberries,590,590,720,480,720,720,720,880,590,720,390,480,480
Florida,South,blueberry farm,1000,3600,480,590,880,880,590,1000,1600,1900,590,1300,590
Florida,South,how to grow blueberries,480,720,320,210,590,480,320,480,1000,590,210,260,320
Florida,South,blue berries,720,720,720,590,720,720,720,720,880,720,590,590,590
Florida,South,blueberry tree,720,1000,590,390,590,480,590,720,880,880,390,590,590
Florida,South,wild blueberries,480,480,480,390,480,480,390,480,590,590,390,390,390
Florida,South,are blueberries good for you,480,590,590,320,590,720,590,590,390,720,320,320,320
Florida,South,how many calories in blueberries,590,590,590,320,720,720,720,720,480,590,320,390,320
Florida,South,what are blueberries good for,390,390,480,320,480,590,480,480,390,480,260,260,260
Florida,South,blueberry blueberry,320,210,390,320,260,320,390,480,320,320,320,390,390
Florida,South,u pick blueberries,880,4400,90,110,390,170,260,720,1000,2400,50,70,70
Florida,South,1 cup blueberries calories,210,170,320,140,260,320,320,320,170,260,140,170,170
Florida,South,blueberry season,260,390,170,170,320,320,260,260,260,320,210,260,260
Florida,South,calories in a cup of blueberries,210,170,260,110,260,260,320,320,140,210,90,140,140
Florida,South,highbush blueberry,110,170,90,70,140,110,110,170,140,140,70,140,70
Florida,South,maine blueberry,140,140,170,140,110,110,170,140,110,140,140,140,140
Florida,South,nutritional value of blueberries,210,170,260,140,210,210,260,260,170,210,140,110,110
Florida,South,japanese blueberry,880,1000,880,590,1000,720,880,880,1000,1000,720,880,720
Georgia,South,calories in blueberries,1000,880,1300,480,1300,1300,1300,1300,880,1000,590,590,720
Georgia,South,blueberry bush,1000,1900,880,480,880,590,1000,1600,1900,1900,590,720,720
Georgia,South,blueberries nutrition,590,590,880,390,720,720,720,880,480,720,390,480,480
Georgia,South,benefits of blueberries,880,880,1000,720,1000,1300,1000,1000,1000,1000,720,720,720
Georgia,South,blueberry recipes,590,320,720,170,320,260,1600,1900,390,590,210,210,320
Georgia,South,blueberry plant,480,1000,390,170,590,320,480,590,880,720,210,260,320
Georgia,South,blueberry picking,320,320,210,30,50,30,880,1300,50,590,40,70,110
Georgia,South,blueberry nutrition facts,320,320,320,210,390,480,390,390,320,390,210,210,210
Georgia,South,health benefits of blueberries,320,320,390,260,390,390,390,390,320,390,260,260,320
Georgia,South,blueberry farm,260,260,210,90,110,140,590,720,170,390,140,170,210
Georgia,South,how to grow blueberries,320,480,170,110,320,210,260,390,590,480,110,140,210
Georgia,South,blue berries,260,320,260,210,320,320,260,260,320,320,260,210,260
Georgia,South,blueberry tree,320,480,320,110,260,210,390,480,480,590,170,210,260
Georgia,South,wild blueberries,210,320,210,140,170,170,210,320,210,390,170,210,170
Georgia,South,are blueberries good for you,260,210,260,170,320,320,320,320,260,320,170,170,170
Georgia,South,how many calories in blueberries,260,260,260,110,390,320,320,260,260,260,110,170,140
Georgia,South,what are blueberries good for,260,210,320,170,320,320,320,260,320,260,170,210,260
Georgia,South,blueberry blueberry,210,110,260,170,140,170,260,210,140,210,260,210,260
Georgia,South,u pick blueberries,70,40,40,10,10,10,210,390,20,140,10,10,10
Georgia,South,1 cup blueberries calories,110,90,140,50,140,140,140,170,90,110,70,70,90
Georgia,South,blueberry season,140,210,110,70,140,110,110,170,140,210,110,110,140
Georgia,South,calories in a cup of blueberries,90,50,140,50,90,110,140,140,70,70,40,50,90
Georgia,South,highbush blueberry,90,140,50,50,70,90,70,90,140,110,70,90,40
Georgia,South,maine blueberry,70,70,70,70,70,110,110,90,50,70,90,70,50
Georgia,South,nutritional value of blueberries,90,90,90,70,90,110,90,110,70,90,50,70,70
Georgia,South,japanese blueberry,20,20,20,10,20,10,20,30,30,40,20,20,30
Hawaii,West,calories in blueberries,110,110,140,50,170,140,170,110,110,140,70,70,90
Hawaii,West,blueberry bush,50,50,70,40,40,40,50,50,50,50,50,70,50
Hawaii,West,blueberries nutrition,90,90,140,50,90,90,110,90,70,110,50,50,90
Hawaii,West,benefits of blueberries,110,90,140,90,140,110,140,110,140,110,90,70,110
Hawaii,West,blueberry recipes,50,30,70,30,40,70,70,50,70,40,50,30,50
Hawaii,West,blueberry plant,50,90,90,30,70,30,50,70,70,70,50,40,30
Hawaii,West,blueberry picking,10,10,10,0,10,10,10,10,10,10,10,10,10
Hawaii,West,blueberry nutrition facts,50,50,70,30,70,70,50,40,50,90,30,40,30
Hawaii,West,health benefits of blueberries,40,40,70,30,50,40,50,50,50,40,30,30,40
Hawaii,West,blueberry farm,10,10,10,10,10,10,20,10,10,10,20,20,10
Hawaii,West,how to grow blueberries,40,40,30,20,50,30,30,50,40,40,20,30,20
Hawaii,West,blue berries,40,40,40,30,30,30,40,30,50,40,40,40,40
Hawaii,West,blueberry tree,30,40,30,20,30,20,20,20,40,20,20,30,20
Hawaii,West,wild blueberries,30,30,30,20,30,50,40,40,20,30,20,20,20
Hawaii,West,are blueberries good for you,20,20,30,10,20,20,30,20,30,30,10,30,20
Hawaii,West,how many calories in blueberries,20,10,20,10,20,20,30,30,20,30,20,10,10
Hawaii,West,what are blueberries good for,20,10,20,10,20,20,20,20,20,20,20,10,10
Hawaii,West,blueberry blueberry,10,10,20,10,10,10,20,10,10,10,20,10,10
Hawaii,West,u pick blueberries,10,0,10,0,0,0,10,10,0,0,0,0,0
Hawaii,West,1 cup blueberries calories,10,10,20,10,20,10,20,10,20,10,10,10,20
Hawaii,West,blueberry season,10,20,10,10,20,20,10,10,10,10,10,10,20
Hawaii,West,calories in a cup of blueberries,10,10,10,10,10,10,20,10,10,10,10,10,10
Hawaii,West,highbush blueberry,10,10,10,10,0,10,10,10,10,10,10,0,10
Hawaii,West,maine blueberry,10,10,10,10,10,10,10,10,10,10,10,10,20
Hawaii,West,nutritional value of blueberries,10,10,10,10,10,20,20,10,10,10,10,10,10
Hawaii,West,japanese blueberry,10,10,10,10,10,10,0,10,10,10,10,0,10
Iowa,Midwest,calories in blueberries,320,320,320,170,390,480,390,390,260,320,170,170,210
Iowa,Midwest,blueberry bush,210,320,320,40,140,110,260,320,210,480,70,140,260
Iowa,Midwest,blueberries nutrition,170,170,260,110,210,260,210,210,140,170,110,110,170
Iowa,Midwest,benefits of blueberries,140,140,170,70,170,260,110,140,140,140,110,70,70
Iowa,Midwest,blueberry recipes,170,110,320,50,170,210,390,210,170,140,70,90,140
Iowa,Midwest,blueberry plant,140,260,210,30,90,50,110,140,170,320,40,90,110
Iowa,Midwest,blueberry picking,20,10,50,10,10,10,110,50,10,20,10,10,10
Iowa,Midwest,blueberry nutrition facts,90,110,90,70,140,170,90,90,90,70,70,50,70
Iowa,Midwest,health benefits of blueberries,70,70,70,70,110,140,90,70,70,50,50,40,50
Iowa,Midwest,blueberry farm,30,10,50,20,20,20,90,40,20,30,10,70,20
Iowa,Midwest,how to grow blueberries,70,170,90,20,70,30,90,110,140,140,30,40,30
Iowa,Midwest,blue berries,70,70,50,50,70,90,70,70,70,70,50,70,70
Iowa,Midwest,blueberry tree,40,70,70,10,10,20,30,70,30,50,30,30,40
Iowa,Midwest,wild blueberries,40,40,90,20,40,50,40,30,30,30,30,50,50
Iowa,Midwest,are blueberries good for you,70,50,70,50,90,110,50,70,70,70,40,40,40
Iowa,Midwest,how many calories in blueberries,70,70,70,20,140,110,90,70,90,70,20,40,40
Iowa,Midwest,what are blueberries good for,20,20,20,20,30,40,30,20,40,20,10,20,20
Iowa,Midwest,blueberry blueberry,30,10,30,30,20,30,10,20,30,20,30,30,40
Iowa,Midwest,u pick blueberries,10,0,10,0,10,0,50,20,0,0,0,10,0
Iowa,Midwest,1 cup blueberries calories,30,20,40,10,50,50,40,20,40,30,20,20,30
Iowa,Midwest,blueberry season,10,20,10,10,20,20,20,10,10,30,10,10,10
Iowa,Midwest,calories in a cup of blueberries,20,20,30,10,30,40,30,30,20,20,10,10,10
Iowa,Midwest,highbush blueberry,20,20,10,10,20,10,10,20,40,30,10,20,10
Iowa,Midwest,maine blueberry,20,20,20,20,30,20,30,30,20,20,30,20,30
Iowa,Midwest,nutritional value of blueberries,20,30,50,10,20,30,40,30,20,30,10,10,10
Iowa,Midwest,japanese blueberry,10,10,10,10,0,10,10,10,0,0,0,10,0
Idaho,West,calories in blueberries,170,140,210,90,170,260,260,210,110,170,70,70,90
Idaho,West,blueberry bush,170,260,260,40,70,70,390,210,210,260,40,110,140
Idaho,West,blueberries nutrition,110,110,110,70,110,170,170,140,90,140,70,50,70
Idaho,West,benefits of blueberries,70,50,90,40,90,90,90,70,70,70,30,40,40
Idaho,West,blueberry recipes,70,30,210,30,40,70,210,90,50,50,30,40,90
Idaho,West,blueberry plant,140,210,140,30,90,70,210,170,210,260,40,30,110
Idaho,West,blueberry picking,20,10,40,10,10,10,90,30,10,10,0,10,10
Idaho,West,blueberry nutrition facts,70,70,90,70,70,110,90,70,50,70,50,50,50
Idaho,West,health benefits of blueberries,40,30,50,50,50,40,50,40,40,30,20,30,40
Idaho,West,blueberry farm,30,20,70,10,10,10,50,50,10,10,10,20,30
Idaho,West,how to grow blueberries,70,140,70,20,70,40,70,110,140,140,10,20,30
Idaho,West,blue berries,40,40,50,30,30,30,50,40,70,40,20,30,40
Idaho,West,blueberry tree,20,30,40,10,20,10,70,30,10,20,10,10,20
Idaho,West,wild blueberries,50,20,140,30,20,40,170,20,20,20,20,50,90
Idaho,West,are blueberries good for you,30,20,30,10,30,40,50,30,30,40,30,10,20
Idaho,West,how many calories in blueberries,40,50,50,20,50,50,50,30,20,40,30,20,30
Idaho,West,what are blueberries good for,10,10,10,10,10,20,20,10,20,20,10,10,10
Idaho,West,blueberry blueberry,20,10,30,20,10,20,20,20,20,10,30,30,30
Idaho,West,u pick blueberries,10,0,30,10,10,10,110,20,10,10,10,0,10
Idaho,West,1 cup blueberries calories,20,20,20,10,10,30,30,20,20,10,20,10,20
Idaho,West,blueberry season,10,10,20,10,10,10,10,10,10,10,10,10,10
Idaho,West,calories in a cup of blueberries,10,10,20,10,20,20,30,20,10,20,10,10,10
Idaho,West,highbush blueberry,10,20,20,10,10,10,20,10,20,10,10,10,10
Idaho,West,maine blueberry,10,10,20,10,20,10,10,20,20,10,20,10,10
Idaho,West,nutritional value of blueberries,10,10,20,10,10,10,10,10,10,20,10,10,10
Idaho,West,japanese blueberry,10,10,10,0,10,0,10,0,0,10,0,10,0
Illinois,Midwest,calories in blueberries,1600,1600,1900,880,1900,2400,2400,1900,1300,1900,880,880,1300
Illinois,Midwest,blueberry bush,880,1300,1300,260,480,390,1000,1300,880,1900,320,590,1000
Illinois,Midwest,blueberries nutrition,1000,880,1300,590,1000,1300,1300,1000,720,1300,590,720,720
Illinois,Midwest,benefits of blueberries,1000,880,1300,880,1300,1600,1300,1000,1000,1000,720,720,880
Illinois,Midwest,blueberry recipes,720,260,1900,260,590,590,1900,720,590,480,320,390,590
Illinois,Midwest,blueberry plant,590,880,720,140,320,260,590,720,590,1000,170,320,590
Illinois,Midwest,blueberry picking,720,210,2400,30,40,50,4400,1300,70,390,40,140,390
Illinois,Midwest,blueberry nutrition facts,480,390,480,390,720,880,590,480,480,480,390,320,320
Illinois,Midwest,health benefits of blueberries,390,390,480,390,590,590,480,390,480,480,320,320,320
Illinois,Midwest,blueberry farm,480,210,880,90,90,140,2400,720,110,390,90,210,260
Illinois,Midwest,how to grow blueberries,320,480,260,110,320,260,320,480,590,720,90,140,170
Illinois,Midwest,blue berries,390,390,480,320,390,480,480,390,480,390,320,390,390
Illinois,Midwest,blueberry tree,260,260,480,90,140,110,390,480,170,390,140,170,390
Illinois,Midwest,wild blueberries,320,320,480,210,320,390,320,320,320,320,260,320,390
Illinois,Midwest,are blueberries good for you,320,260,390,260,480,480,390,320,320,390,210,210,260
Illinois,Midwest,how many calories in blueberries,320,320,390,170,590,590,480,320,390,390,140,170,210
Illinois,Midwest,what are blueberries good for,210,210,260,170,260,320,260,210,260,210,140,140,170
Illinois,Midwest,blueberry blueberry,320,210,390,260,210,260,390,390,260,320,260,320,390
Illinois,Midwest,u pick blueberries,140,30,260,10,20,10,880,260,10,40,10,10,30
Illinois,Midwest,1 cup blueberries calories,170,140,210,90,170,260,210,170,140,210,70,110,140
Illinois,Midwest,blueberry season,140,140,210,50,110,140,260,260,90,210,90,110,140
Illinois,Midwest,calories in a cup of blueberries,170,110,210,90,210,210,260,140,140,170,90,90,140
Illinois,Midwest,highbush blueberry,90,110,90,50,70,40,70,170,90,140,30,70,90
Illinois,Midwest,maine blueberry,90,70,70,70,70,90,110,90,70,90,90,90,90
Illinois,Midwest,nutritional value of blueberries,110,110,140,70,140,140,140,110,70,140,70,70,90
Illinois,Midwest,japanese blueberry,10,10,20,10,10,10,10,10,10,10,10,10,10
Indiana,Midwest,calories in blueberries,720,590,720,260,1000,1000,880,720,590,880,390,320,480
Indiana,Midwest,blueberry bush,480,880,590,110,260,170,390,720,590,880,170,260,480
Indiana,Midwest,blueberries nutrition,390,390,480,210,480,590,590,480,390,480,260,260,320
Indiana,Midwest,benefits of blueberries,390,320,390,260,480,590,480,320,390,390,210,260,260
Indiana,Midwest,blueberry recipes,480,170,880,110,320,260,1900,590,320,320,140,140,320
Indiana,Midwest,blueberry plant,260,590,320,50,170,110,320,320,480,480,70,170,320
Indiana,Midwest,blueberry picking,260,70,720,10,20,10,1600,590,20,140,10,30,140
Indiana,Midwest,blueberry nutrition facts,260,210,260,140,390,390,260,210,260,210,170,140,170
Indiana,Midwest,health benefits of blueberries,170,140,170,140,210,260,210,170,170,170,110,110,110
Indiana,Midwest,blueberry farm,210,90,390,40,50,50,880,480,90,210,40,90,110
Indiana,Midwest,how to grow blueberries,170,320,140,50,170,140,170,260,320,320,70,70,90
Indiana,Midwest,blue berries,140,140,170,110,140,170,170,110,140,140,90,110,110
Indiana,Midwest,blueberry tree,90,110,140,30,40,30,110,210,50,140,40,50,140
Indiana,Midwest,wild blueberries,110,70,210,70,110,140,110,90,90,90,70,90,170
Indiana,Midwest,are blueberries good for you,140,110,170,110,210,260,210,170,170,140,70,110,140
Indiana,Midwest,how many calories in blueberries,170,140,210,70,260,260,260,170,170,170,70,110,140
Indiana,Midwest,what are blueberries good for,90,50,110,70,110,140,90,90,90,90,50,50,70
Indiana,Midwest,blueberry blueberry,90,50,110,70,70,70,90,90,90,90,90,90,110
Indiana,Midwest,u pick blueberries,110,30,210,10,10,10,720,170,10,40,10,10,20
Indiana,Midwest,1 cup blueberries calories,70,70,70,30,110,90,90,70,50,90,30,50,50
Indiana,Midwest,blueberry season,50,70,70,10,50,40,90,110,30,90,20,40,40
Indiana,Midwest,calories in a cup of blueberries,50,50,50,20,70,70,90,70,50,50,30,20,40
Indiana,Midwest,highbush blueberry,40,50,40,10,40,20,50,50,70,70,10,20,40
Indiana,Midwest,maine blueberry,50,50,70,40,70,50,50,50,40,50,50,50,40
Indiana,Midwest,nutritional value of blueberries,50,50,70,30,50,70,70,50,50,70,40,30,50
Indiana,Midwest,japanese blueberry,10,0,10,10,0,10,10,10,10,10,0,10,10
Kansas,Midwest,calories in blueberries,260,260,320,140,390,390,390,390,260,320,140,170,210
Kansas,Midwest,blueberry bush,210,390,210,50,110,90,210,260,320,320,70,140,140
Kansas,Midwest,blueberries nutrition,170,140,210,140,210,260,260,210,170,260,110,110,140
Kansas,Midwest,benefits of blueberries,140,110,140,110,210,210,170,170,140,170,90,70,90
Kansas,Midwest,blueberry recipes,170,260,210,50,140,140,390,320,140,320,70,70,110
Kansas,Midwest,blueberry plant,140,320,140,40,90,90,110,140,210,210,50,110,140
Kansas,Midwest,blueberry picking,70,30,70,10,10,10,320,320,20,90,10,10,10
Kansas,Midwest,blueberry nutrition facts,110,110,110,70,170,170,110,110,110,140,50,70,90
Kansas,Midwest,health benefits of blueberries,70,70,70,50,110,140,110,70,70,90,50,50,40
Kansas,Midwest,blueberry farm,30,40,20,10,20,10,70,110,50,20,10,10,10
Kansas,Midwest,how to grow blueberries,90,170,40,30,90,50,50,90,170,170,40,50,50
Kansas,Midwest,blue berries,70,70,70,70,70,70,70,50,90,90,50,50,70
Kansas,Midwest,blueberry tree,40,70,40,20,30,30,40,110,50,50,20,20,40
Kansas,Midwest,wild blueberries,40,30,50,20,40,40,20,40,30,30,40,50,50
Kansas,Midwest,are blueberries good for you,70,40,50,30,90,90,70,90,70,70,50,30,40
Kansas,Midwest,how many calories in blueberries,70,50,70,30,110,90,90,90,90,70,30,30,50
Kansas,Midwest,what are blueberries good for,30,20,40,10,40,50,30,50,40,40,20,20,20
Kansas,Midwest,blueberry blueberry,20,10,20,20,20,20,20,30,20,20,20,40,30
Kansas,Midwest,u pick blueberries,10,10,10,10,0,0,50,50,0,10,0,0,10
Kansas,Midwest,1 cup blueberries calories,30,30,50,20,20,30,40,30,20,30,20,20,20
Kansas,Midwest,blueberry season,20,30,10,10,10,10,20,40,20,30,20,20,20
Kansas,Midwest,calories in a cup of blueberries,20,10,20,10,20,30,30,30,20,30,10,10,10
Kansas,Midwest,highbush blueberry,10,20,10,10,10,10,10,10,10,30,10,10,10
Kansas,Midwest,maine blueberry,20,10,20,20,20,30,20,10,10,10,20,20,10
Kansas,Midwest,nutritional value of blueberries,20,40,30,10,20,30,30,30,10,40,10,20,20
Kansas,Midwest,japanese blueberry,10,10,10,0,0,10,10,0,10,10,0,10,0
Kentucky,South,calories in blueberries,390,390,390,210,720,590,480,480,390,480,210,210,320
Kentucky,South,blueberry bush,320,590,320,70,210,170,390,590,590,590,110,210,260
Kentucky,South,blueberries nutrition,260,210,320,140,320,320,260,320,210,260,140,170,210
Kentucky,South,benefits of blueberries,210,170,210,170,320,320,210,260,260,210,110,140,210
Kentucky,South,blueberry recipes,210,90,260,50,170,140,590,720,170,110,70,50,140
Kentucky,South,blueberry plant,170,320,140,50,170,110,170,210,320,320,70,90,140
Kentucky,South,blueberry picking,40,20,50,10,10,10,110,170,10,70,20,10,10
Kentucky,South,blueberry nutrition facts,140,140,140,110,210,260,170,170,140,140,90,90,110
Kentucky,South,health benefits of blueberries,110,90,90,70,170,170,140,140,110,110,70,90,90
Kentucky,South,blueberry farm,40,40,50,10,30,30,70,140,20,70,20,20,30
Kentucky,South,how to grow blueberries,140,210,90,30,170,90,110,170,260,260,50,40,50
Kentucky,South,blue berries,70,70,90,70,90,110,70,90,70,70,50,70,70
Kentucky,South,blueberry tree,70,90,70,20,40,20,70,110,90,110,10,40,70
Kentucky,South,wild blueberries,70,40,50,40,40,50,110,70,50,50,70,50,70
Kentucky,South,are blueberries good for you,110,70,110,70,170,210,140,140,90,140,70,50,70
Kentucky,South,how many calories in blueberries,90,70,90,50,140,140,110,110,140,140,70,70,70
Kentucky,South,what are blueberries good for,50,40,70,40,70,90,50,90,70,50,30,20,50
Kentucky,South,blueberry blueberry,40,20,30,30,40,30,50,50,40,40,50,70,40
Kentucky,South,u pick blueberries,30,10,20,10,10,0,140,110,0,30,0,10,0
Kentucky,South,1 cup blueberries calories,40,20,40,20,50,70,40,50,30,30,10,20,20
Kentucky,South,blueberry season,30,30,20,10,30,10,30,40,40,40,30,20,30
Kentucky,South,calories in a cup of blueberries,30,20,40,10,50,70,40,40,30,40,10,20,20
Kentucky,South,highbush blueberry,20,30,20,10,20,10,10,10,30,20,10,10,20
Kentucky,South,maine blueberry,30,30,30,40,30,30,30,30,40,20,20,30,30
Kentucky,South,nutritional value of blueberries,40,30,40,20,40,70,40,50,40,40,10,20,30
Kentucky,South,japanese blueberry,10,0,10,0,10,0,10,10,10,10,10,10,0
Louisiana,South,calories in blueberries,320,320,390,140,390,480,390,480,320,390,170,210,260
Louisiana,South,blueberry bush,390,590,210,140,320,320,260,590,720,590,210,260,170
Louisiana,South,blueberries nutrition,210,210,260,110,210,260,320,320,210,210,140,170,170
Louisiana,South,benefits of blueberries,320,260,390,210,390,390,320,480,390,320,210,210,260
Louisiana,South,blueberry recipes,260,110,260,90,90,110,480,1000,170,260,90,110,140
Louisiana,South,blueberry plant,170,260,90,50,170,140,90,210,390,260,70,70,90
Louisiana,South,blueberry picking,110,140,30,10,20,30,110,590,20,260,20,10,10
Louisiana,South,blueberry nutrition facts,140,110,140,90,210,210,140,170,170,110,70,90,90
Louisiana,South,health benefits of blueberries,110,110,140,90,140,140,90,170,140,110,70,90,110
Louisiana,South,blueberry farm,170,170,70,30,90,50,170,880,70,390,30,40,30
Louisiana,South,how to grow blueberries,110,210,50,50,170,90,90,170,320,170,70,50,70
Louisiana,South,blue berries,90,90,90,70,90,110,90,110,140,110,90,90,90
Louisiana,South,blueberry tree,170,210,140,50,140,110,140,260,320,260,90,110,90
Louisiana,South,wild blueberries,50,90,50,30,70,50,50,70,40,90,40,40,50
Louisiana,South,are blueberries good for you,90,90,90,70,110,140,70,110,140,90,70,70,70
Louisiana,South,how many calories in blueberries,90,70,110,40,140,110,90,110,90,70,40,50,70
Louisiana,South,what are blueberries good for,90,90,90,70,110,110,110,140,110,90,70,90,90
Louisiana,South,blueberry blueberry,50,30,50,50,40,50,50,70,50,40,50,50,70
Louisiana,South,u pick blueberries,10,10,10,0,10,0,10,90,10,50,0,0,0
Louisiana,South,1 cup blueberries calories,30,30,50,10,40,30,40,30,30,30,10,20,40
Louisiana,South,blueberry season,50,70,40,30,40,40,50,50,70,50,40,50,50
Louisiana,South,calories in a cup of blueberries,30,20,50,10,20,30,30,40,30,30,10,20,10
Louisiana,South,highbush blueberry,10,10,10,10,10,10,10,10,20,20,10,20,10
Louisiana,South,maine blueberry,30,30,30,20,20,50,30,20,30,20,20,20,30
Louisiana,South,nutritional value of blueberries,30,20,50,20,40,40,30,50,30,40,20,30,40
Louisiana,South,japanese blueberry,70,110,40,40,70,30,70,50,110,70,50,70,50
Massachusetts,Northeast,calories in blueberries,1000,1000,1300,590,1300,1600,1600,1300,1000,1600,590,590,720
Massachusetts,Northeast,blueberry bush,720,1000,1000,210,390,390,1300,1300,880,1300,210,480,720
Massachusetts,Northeast,blueberries nutrition,590,480,720,390,720,720,880,720,480,720,390,390,480
Massachusetts,Northeast,benefits of blueberries,480,390,590,390,590,720,590,480,480,480,320,320,320
Massachusetts,Northeast,blueberry recipes,720,210,2400,260,390,480,2400,480,590,320,260,260,590
Massachusetts,Northeast,blueberry plant,320,590,480,90,170,140,480,480,390,590,90,210,320
Massachusetts,Northeast,blueberry picking,1300,170,6600,40,40,30,5400,880,50,260,70,210,880
Massachusetts,Northeast,blueberry nutrition facts,320,260,320,260,480,480,480,260,320,320,210,210,260
Massachusetts,Northeast,health benefits of blueberries,210,210,320,170,260,320,320,260,210,320,170,140,170
Massachusetts,Northeast,blueberry farm,170,70,480,40,50,30,720,260,70,90,40,50,140
Massachusetts,Northeast,how to grow blueberries,210,320,210,40,140,110,260,320,390,390,70,90,110
Massachusetts,Northeast,blue berries,210,210,260,140,210,210,260,210,320,260,210,170,210
Massachusetts,Northeast,blueberry tree,170,210,260,50,90,90,390,260,210,210,70,140,210
Massachusetts,Northeast,wild blueberries,320,170,880,110,170,210,880,260,210,210,170,210,390
Massachusetts,Northeast,are blueberries good for you,210,140,260,110,260,320,260,210,210,260,90,110,140
Massachusetts,Northeast,how many calories in blueberries,210,210,260,110,320,320,390,260,210,260,110,110,140
Massachusetts,Northeast,what are blueberries good for,90,50,70,70,110,110,140,90,70,70,50,50,70
Massachusetts,Northeast,blueberry blueberry,210,110,260,140,170,170,260,210,170,170,210,210,260
Massachusetts,Northeast,u pick blueberries,40,20,210,0,10,10,260,20,0,10,10,10,10
Massachusetts,Northeast,1 cup blueberries calories,110,110,210,50,170,170,210,140,110,110,50,50,90
Massachusetts,Northeast,blueberry season,170,140,260,40,90,90,320,320,70,210,70,90,170
Massachusetts,Northeast,calories in a cup of blueberries,110,70,140,70,140,170,170,140,90,140,70,70,70
Massachusetts,Northeast,highbush blueberry,320,390,320,140,210,140,390,390,260,590,140,260,260
Massachusetts,Northeast,maine blueberry,170,110,390,110,140,90,320,170,110,140,110,170,170
Massachusetts,Northeast,nutritional value of blueberries,70,70,90,40,90,90,110,50,50,70,50,50,50
Massachusetts,Northeast,japanese blueberry,10,10,10,10,10,0,10,10,20,10,10,10,10
Maryland,South,calories in blueberries,720,720,720,390,1000,880,880,880,720,880,480,480,480
Maryland,South,blueberry bush,480,1000,390,140,320,210,480,880,880,880,210,320,390
Maryland,South,blueberries nutrition,480,390,480,320,590,480,590,590,390,480,320,320,320
Maryland,South,benefits of blueberries,590,480,590,480,720,720,590,590,590,590,390,390,480
Maryland,South,blueberry recipes,390,170,480,90,320,260,1000,880,320,260,140,90,210
Maryland,South,blueberry plant,260,480,210,70,170,140,320,390,480,480,70,170,210
Maryland,South,blueberry picking,210,90,260,30,20,10,720,1000,20,260,20,50,50
Maryland,South,blueberry nutrition facts,210,210,210,170,320,390,260,210,260,210,170,170,170
Maryland,South,health benefits of blueberries,210,210,210,140,260,260,260,210,210,260,140,170,140
